"CountryName"	"CountryCode"	"Adolescent fertility rate (births per 1,000 women ages 15-19)"	"Age dependency ratio (% of working-age population)"	"Age dependency ratio, old (% of working-age population)"	"Age dependency ratio, young (% of working-age population)"	"Business extent of disclosure index (0=less disclosure to 10=more disclosure)"	"Cost of business start-up procedures (% of GNI per capita)"	"Cost to export (US$ per container)"	"Cost to import (US$ per container)"	"Depth of credit information index (0=low to 8=high)"	"Diabetes prevalence (% of population ages 20 to 79)"	"Distance to frontier score (0=lowest performance to 100=frontier)"	"Documents to export (number)"	"Documents to import (number)"	"Ease of doing business index (1=most business-friendly regulations)"	"Fixed broadband subscriptions"	"Fixed telephone subscriptions"	"Fixed telephone subscriptions (per 100 people)"	"Foreign direct investment, net inflows (% of GDP)"	"Foreign direct investment, net inflows (BoP, current US$)"	"GDP at market prices (current US$)"	"GDP growth (annual %)"	"GDP per capita (current US$)"	"GDP per capita growth (annual %)"	"Immunization, DPT (% of children ages 12-23 months)"	"Immunization, measles (% of children ages 12-23 months)"	"Improved sanitation facilities (% of population with access)"	"Improved sanitation facilities, rural (% of rural population with access)"	"Improved sanitation facilities, urban (% of urban population with access)"	"Improved water source (% of population with access)"	"Improved water source, rural (% of rural population with access)"	"Improved water source, urban (% of urban population with access)"	"Incidence of tuberculosis (per 100,000 people)"	"Internet users (per 100 people)"	"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)"	"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)"	"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)"	"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)"	"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)"	"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)"	"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)"	"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"	"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)"	"Labor force, female (% of total labor force)"	"Labor force, total"	"Land area (sq. km)"	"Lifetime risk of maternal death (%)"	"Lifetime risk of maternal death (1 in: rate varies by country)"	"Maternal mortality ratio (modeled estimate, per 100,000 live births)"	"Merchandise exports (current US$)"	"Merchandise exports by the reporting economy (current US$)"	"Merchandise exports by the reporting economy, residual (% of total merchandise exports)"	"Merchandise exports to high-income economies (% of total merchandise exports)"	"Merchandise imports (current US$)"	"Merchandise imports by the reporting economy (current US$)"	"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"	"Merchandise imports from high-income economies (% of total merchandise imports)"	"Mobile cellular subscriptions"	"Mobile cellular subscriptions (per 100 people)"	"Mortality rate, infant (per 1,000 live births)"	"Mortality rate, neonatal (per 1,000 live births)"	"Mortality rate, under-5 (per 1,000)"	"Number of maternal deaths"	"Population ages 65 and above (% of total)"	"Population density (people per sq. km of land area)"	"Population growth (annual %)"	"Population, ages 0-14 (% of total)"	"Population, ages 15-64 (% of total)"	"Population, female (% of total)"	"Population, total"	"Private credit bureau coverage (% of adults)"	"Procedures to build a warehouse (number)"	"Procedures to register property (number)"	"Proportion of seats held by women in national parliaments (%)"	"Public credit registry coverage (% of adults)"	"Ratio of female to male labor force participation rate (%) (modeled ILO estimate)"	"Refugee population by country or territory of asylum"	"Refugee population by country or territory of origin"	"Rural population"	"Rural population (% of total population)"	"Rural population growth (annual %)"	"Secure Internet servers"	"Secure Internet servers (per 1 million people)"	"Start-up procedures to register a business (number)"	"Strength of legal rights index (0=weak to 12=strong)"	"Surface area (sq. km)"	"Tax payments (number)"	"Time required to build a warehouse (days)"	"Time required to enforce a contract (days)"	"Time required to get electricity (days)"	"Time required to register property (days)"	"Time required to start a business (days)"	"Time to export (days)"	"Time to import (days)"	"Time to prepare and pay taxes (hours)"	"Total tax rate (% of commercial profits)"	"Tuberculosis case detection rate (%, all forms)"	"Urban population"	"Urban population (% of total)"	"Urban population growth (annual %)"
"St. Lucia"	"LCA"	54.3862	47.9814665592264	13.1442385173247	34.8372280419017	4	22.9	935	2280	0	8.31	64.19	7	11	73	28200	32832	17.8825477401715	5.3526381390125	75174085.9947	1404430563.81481	0.456089138447595	7647.52954784946	-0.276907455227814	99	99	90.5	91.9	84.7	96.3	95.6	99.5	9.1	51	50.7000007629395	59.2000007629395	55	68.9000015258789	62.7999992370605	81.099998474121	76.3000030517578	74.9000015258789	69.3000030517578	46.541837091238	97306	610	0.093709116705204	1100	49	1.74e+08	149892848.2	0.866660297275825	41.0759720369895	5.47e+08	2807557201	0.0403876811293966	42.7186896951134	188351	102.588808156952	13	9.5	14.7	1	8.8823545427319	301.05737704918	0.732343756788473	23.5416156170873	67.5760298401808	50.9237931879441	183645	0	14	9	16.7	0	82.3066798496199	3	922	149713	81.523	0.710539712736669	17	92.5699038906586	5	5	620	35	116	635	19	17	11	14	13	110	34.7	36	33932	18.477	0.828603225692118
"Sub-Saharan Africa (all income levels)"	"SSF"	103.003128622398	86.7860806500562	5.74835632844669	80.2321447196523	5.31914893617021	56.9531914893617	2200.70212765957	2930.94680851064	1.70212765957447	6.27411996661204	48.6206382978723	7.57446808510638	8.85106382978723	144.212765957447	3540892	11330234	1.17876333317914	2.71915440165608	46074404419.2848	1746140688213.95	4.34575215139876	1792.17204840568	1.55827992025111	77.1523635389961	72.6936972242753	29.2796483763128	22.679019796273	40.3874743300638	66.5030370007482	54.9655581196139	85.9405169997846	281	19.2212447812268	50.9692412882838	55.7789744287852	53.3840857841012	65.2047661185966	63.7756241142689	77.3315372289216	76.6315425783217	71.2292015114018	70.1474122825674	45.8957415216559	383751793	23618356	2.86854668917733	35	560	405368492330.763	369166069915.28	4.87398952217034	46.2707257335484	431828998222.566	436343902881.5	6.5452349340311	45.4036635607217	683636940	71.1235229633201	57.9324117271995	29.1609153942433	86.0596039181548	203000	3.09083822256181	41.2524615599833	2.74470208961448	43.1400841277808	53.7690776496574	50.0135101077887	974315323	6.33595744680851	14.3282608695652	6.1936170212766	22.1066674733785	4.33191489361702	84.289245386535	3648902	4368749	611561017	62.7682847613123	1.92710253616129	8340	8.61183348859278	7.9936170212766	4.74468085106383	24291138.5	38.7021276595745	162.397826086957	655.229787234043	136.131914893617	57.863829787234	27.9425531914894	30.5085106382979	37.5723404255319	311.210638297872	46.1702127659574	48	362754306	37.2317152386877	4.15318223170962
"Sub-Saharan Africa (developing only)"	"SSA"	103.000474438306	86.8015962905428	5.74857923996361	80.2486842849191	5.31111111111111	56.9466666666667	2251.95555555556	3010.65555555556	1.73333333333333	6.2735251767629	48.5955555555556	7.64444444444444	9	144.355555555556	3525184	11293916	1.17605106005584	2.62073758351265	44033097347.0336	1729214909241.65	4.39911997348142	1776.46366979602	1.61033523833002	77.1930332359842	72.7149045255104	29.2345266824775	22.6341732444123	40.3435444014662	66.516206545165	54.9818875759228	85.951424774743	281	19.2181330694094	50.9586113629996	55.7524650142342	53.3654680432069	65.1899123263079	63.7609336377745	77.3157266037225	76.6167154585418	71.213646749019	70.1323529572066	45.8969380542326	383320669	23589851	2.86953090843092	35	560	393235085476.699	357752213641.78	3.59152492197917	46.0179160991474	424382334854.898	432449235655.5	6.37851826593451	45.2012595384562	682969064	71.1185112145815	57.9	29.2	86	203000	3.09067947188609	41.2636312115748	2.74458767271084	43.145088652853	53.7642318752609	50.0146623099184	973402912	6.61755555555556	14.2977272727273	6.24666666666667	21.9980201672405	4.41111111111111	84.2856037276835	3648902	4368550	611023977	62.7719487307924	1.92651979151097	8294	8.57241066452247	7.74888888888889	4.77777777777778	24262633.5	38.7555555555556	163.075	653.462222222222	136.782222222222	59.1911111111111	25.4733333333333	30.8644444444444	37.8866666666667	312.153333333333	46.5133333333333	48	362378935	37.2280512692076	4.15411627385487
"Sudan"	"SDN"	76.022	79.0376612994113	5.89217257800016	73.1454887214111	0	25.1	2630	3400	0	17.91	46.11	7	7	158	20661	415106	1.0781974025974	1.69515922513508	1251280889.37784	73814947340.8984	3.10000026189263	1875.84328741646	0.911782840109751	94	86	23.6	13.4	43.9	55.5	50.2	66	94	24.64	27.2999992370605	43.2999992370605	35.4000015258789	32.7000007629395	31.3999996185303	76.5	76	54.5999984741211	53.5999984741211	29.4086280178351	12474754	2376000	1.44250853329963	69	318	4.035e+09	4350209667	5.76972190338338	80.3566479454472	1.076e+10	9211300000	6.46067330344251	57.4371912759328	27796611	72.1989896103896	48.8	30.4	72.2	4200	3.2910240980787	21.5746877104377	2.1452695617024	40.8548057378203	55.854170164101	49.8065375605771	39350274	1.3	15	6	24.3	0	41.3157889717504	244430	659395	26119531	66.377	1.90000299930884	1	0.0254127836568559	10	3	1879357.5	42	270	810	70	9	36	32	46	180	45.4	52	13230743	33.623	2.63123683197814
"Suriname"	"SUR"	46.5188	51.3492842340278	10.2889776820486	41.0603065519791	1	100.3	1050	1190	0	10.83	47.09	8	6	154	46400	84900	15.6087695913959	-4.02138458599271	-209526322.944117	5210303030.30303	1.84290923425642	9680.11591367368	0.935070694204327	85	85	79.2	61.4	88.4	94.8	88.4	98.1	38	40.08	17	38.7999992370605	28	44.7999992370605	40.5	73.5	68.6999969482422	59.2000007629395	54.5	37.3836322639197	213762	156000	0.382272874274133	260	158	2.11e+09	1283565018	0.0465227973078169	87.946573760865	1.94e+09	1821359048	2.73419369168814	73.3196862713172	927800	170.57498736039	19.5	11.8	21.9	15	6.79816738752397	3.45030769230769	0.895407485462734	27.1295016423656	66.0723309701104	49.8861119781216	538248	0	10	6	11.8	0	58.9519676842377	0	17	182547	33.915	1.05790789293187	30	55.7363891737638	13	2	163820	30	223	1715	113	106	84	22	19	199	27.9	73	355701	66.085	0.812114127856865
"Sweden"	"SWE"	5.618	57.9672029375098	31.0115272445619	26.9556756929479	8	0.5	725	735	5	4.51	81.4	3	3	9	3292617	3820882	39.671669161494	-0.443811518247329	-2534565330.61288	571090480171.001	2.33183303363889	58938.772747665	1.39004122352912	98	97	99.3	99.7	99.2	100	100	100	7.5	92.52	55.5	54.5999984741211	55	78.9000015258789	60.2000007629395	83.599998474121	67.9000015258789	81.3000030517578	64	47.3650900805873	5143117	407340	0.00781508362747835	12800	4	164648178900	1.57907e+11	0.752239799375572	86.8318973826366	161475588050	1.61114e+11	0.0016267984160284	88.5701402733468	12312387	127.837746272269	2.4	1.6	3	5	19.6316243418311	23.7873889134384	0.924592435436623	17.0640920508362	63.3042836073327	50.0578826860741	9689555	100	7	1	44.7	0	88.6597929456531	142207	18	1388998	14.335	-0.123250327055556	15525	1602.24076337871	3	6	447420	6	116	321	52	14	16	9	6	122	49.1	88	8300557	85.665	1.10101368275846
"Switzerland"	"CHE"	3.0578	48.3696013498177	26.4652809442057	21.9043204056119	0	2	1660	1440	6	5.63	75.95	3	4	26	3750000	4374700	53.6253465354302	3.24393656145297	22741199962.9654	701037135966.049	1.88947694383224	85594.3266013745	0.634455124231749	96	93	99.9	99.8	99.9	100	100	100	6.3	87	66.9000015258789	68.5	67.6999969482422	78.1999969482422	61.7999992370605	88.5	74.6999969482422	83.4000015258789	68.099998474121	46.1510275418359	4754113	39516	0.00807617040012794	12400	5	238809509431	2.38905e+11	0.030418359359997	86.369398387097	202663198754	2.02909e+11	0.00646878567308671	85.0000690366164	11465000	140.53868791659	3.5	2.8	4	4	17.8373971838849	207.263614738334	1.23939711432935	14.7633474166288	67.3992553994863	50.5259345472011	8190229	26.3	13	4	31	0	82.7309260532905	62620	19	2142236	26.156	1.02170970817723	23100	2820.43395856209	6	6	41285	19	156	390	39	16	10	8	8	63	28.8	82	6047993	73.844	1.31661711415191
"Tajikistan"	"TJK"	38.3492	61.2430727893568	4.9275519501925	56.3155208391643	8	23.3	9050	10650	6	6.44	51.37	11	12	138	6100	440700	5.24084644605323	2.8218617379734	260785960	9241627840.60748	6.69925054626594	1114.00748334195	4.33337797145936	97	98	95	95.5	93.8	73.7	66.7	93.1	91	17.49	38.5999984741211	56.7999992370605	47.7999992370605	61.9000015258789	59.0999984741211	80	77.4000015258789	70.9000015258789	68.099998474121	43.3215136132601	3676342	139960	0.131372851334164	760	33	1.18e+09	629599509.8	42.3825444636469	19.1577087973246	4.52e+09	5835246507	52.4870062372553	25.9788833511674	7999100	95.1260603735521	39.7	20.9	46.3	83	3.05597745375995	59.2729351243212	2.24228046358466	34.9258544041351	62.018168142105	49.3855112924068	8295840	7	27	6	16.9	0	76.3565856705582	2026	713	6081514	73.308	2.14546425883845	12	1.44650812937569	4	1	142550	36	242	430	133	37	28	71	70	281	81.8	77	2214326	26.692	2.50866362660351
"Tanzania"	"TZA"	119.3834	93.9242910258982	6.19228967276276	87.7320013531354	2	25.6	1090	1615	0	9.15	50.89	7	11	140	84600	151274	0.298033043773921	4.25445619845929	2044550442.81909	48056680982.1547	6.9651329615898	955.141311392161	3.64923360487626	97	99	15	8.2	30.3	55.5	45.5	77.8	327	4.86	80.599998474121	80.1999969482422	80.4000015258789	89.9000015258789	88	91.099998474121	90.099998474121	90.5	89.099998474121	50.1338160916431	25284702	885800	2.32908162926222	43	418	4.645e+09	4019364052	8.45718621284853	34.8610008767081	1.239e+10	15869429716	2.41727059275354	31.2925416264031	31862656	62.7743323400015	36.2	19.3	50.5	8500	3.19314802699771	58.5037491533077	3.15436942789149	45.2403362616491	51.5665157113532	50.3130978265264	51822621	0.59	18	8	36	0	97.6692580358653	88492	857	35808913	69.099	2.13926280963011	78	1.50513421542303	9	5	947300	49	205	515	109	67	26	18	26	181	44.3	36	16013708	30.901	5.46227990215349
"Thailand"	"THA"	44.6358	38.9919181446816	14.0157752571857	24.9761428874959	10	6.6	595	760	6	7.36	71.33	5	5	46	5517442	5690000	8.46436840073063	0.918603315660738	3718726246.74416	404823952117.932	0.865663678764221	5977.38058711461	0.456760412520538	99	99	93	96.1	89.9	97.8	98	97.6	171	34.89	40.4000015258789	56.0999984741211	48.2999992370605	71	64.1999969482422	85.9000015258789	80.5	78.3000030517578	72.099998474121	45.5073939388977	40055849	510890	0.029483959999906	3400	21	227573580000	2.25242e+11	0.486559395396547	55.6888215485247	227952300000	2.28201e+11	1.20870783137212	61.3638122287273	97096000	144.438719549621	10.9	7	12.6	150	10.0838778572695	132.564698858854	0.406217867061089	17.9694929179244	71.946629224806	50.6910206495502	67725979	52.7	17	3	6.1	0	79.7515490040276	75137	231	34422406	50.826	-1.98690683600561	1581	23.3440700798138	6	3	513120	22	118	440	37	3	27.5	14	13	264	26.7	59	33303573	49.174	2.9414412244141
"Togo"	"TGO"	91.9554	82.4308618256975	5.03082280202769	77.4000390236698	7	94.9	1015	1190	0	4.72	47.54	6	7	152	8000	63200	0.903729370804165	6.46429498820218	292085515.2048	4518443476.634	5.70888644485153	635.044267662456	2.93891650539632	87	82	11.6	3.1	24.6	62.4	43.8	90.9	58	5.7	67.4000015258789	64.1999969482422	65.8000030517578	82.1999969482422	80.599998474121	82.4000015258789	81.4000015258789	82.3000030517578	81	50.9272952429575	3318091	54390	1.78621718382838	56	378	1.35e+09	1179301484	0.628384661529945	10.8856454750463	2.8e+09	6815222054	1.27329276992182	56.2176844711127	4822900	68.9651326337248	53.6	27.2	80.8	960	2.7576599439816	130.817484831771	2.65531929954752	42.4270533226013	54.8152867334171	50.6201193142026	7115163	0	12	5	17.6	3	99.0171952865339	21778	9277	4306879	60.531	1.84905933671223	30	4.21634753834874	6	6	56790	50	165	588	74	295	10	24	29	270	50.3	61	2808284	39.469	3.90459597747875
"Tonga"	"TON"	15.4404	75.0024861603739	10.2976762687705	64.7048098916034	3	7.6	515	500	3	14.76	64.17	6	6	74	1800	12000	11.3440850050103	12.9020167349376	56043795.3833	434380116.959064	2.14395546502062	4113.99349306787	1.71152741496792	82	67	91	89	97.6	99.6	99.6	99.7	14	40	32.5	45.5999984741211	39.2999992370605	56.4000015258789	53.5	76	74.4000015258789	66.1999969482422	63.7000007629395	42.7246992215145	42390	720	0.452309035642056	220	127	1.8e+07	15590760.09	1.36733903060173	71.7571412898786	1.97e+08	244076504.2	0.975999093996359	47.3853369412401	68000	64.2831483617251	14.7	7.1	17.1	3	5.88430284317997	146.647222222222	0.424250250759174	36.973651809899	57.142045346921	49.8693008542799	105586	12.3	11	4	0	0	71.9086006757552	0	22	80634	76.368	0.330430978529313	3	28.412857765234	4	10	750	29	62	350	42	112	16	22	25	200	30.1	88	24952	23.632	0.728036520210087
"Trinidad and Tobago"	"TTO"	32.1586	42.7480047172247	13.0811297310571	29.6668749861677	4	0.7	843	1260	6	13.09	62.64	5	10	85	234826	288130	21.4344962004411	8.38911556979741	2.423e+09	28882663253.8394	0.817102345345916	21323.754712196	0.352422338330712	92	96	91.5	91.5	91.5	95.1	95.1	95.1	22	65.1	41.2999992370605	56.7000007629395	49.0999984741211	59.9000015258789	53.0999984741211	82.599998474121	75.4000015258789	71.1999969482422	64	42.291651497721	686710	5130	0.118580900888363	840	63	1.16e+10	18885873364	1.35059626389889	67.0120819697253	8.75e+09	8039683033	0.489843401315348	64.0357644758973	1980566	147.337779480522	18.7	13.6	20.9	12	9.1637916459638	264.031773879142	0.461979352188715	20.7826897790522	70.053518574984	50.6230052352078	1354483	67.4	16	9	28.6	0	70.4243997341247	83	371	1238675	91.45	0.588890226373901	151	111.481650194207	7	7	5130	39	253	1340	61	77	11.5	11	14	210	32	86	115808	8.55	-0.885471256616428
"Tunisia"	"TUN"	6.7968	44.4770625616188	10.8168736217882	33.6601889398306	4	4.2	805	910	5	9.41	64.12	4	6	75	493128	949395	8.54010637318914	2.06668037894688	1004668149.08625	48612652412.0869	2.69583343191799	4420.69843516059	1.66762368882883	98	98	91.6	79.8	97.4	97.7	93.2	100	33	46.16	20.6000003814697	42.2000007629395	31.6000003814697	27.3999996185303	25.2000007629395	75.8000030517578	71	51.2999992370605	47.7000007629395	26.9854719232632	4023313	155360	0.143176401576153	700	63	16755613238.4688	15361503948	0.00307148643738336	80.6413864581464	24827644282.7066	25628956982	0.326504807172027	72.8230924764756	14283633	128.485767478863	12.6	8.5	14.6	130	7.4869134784658	70.7814109165808	1.00626446006026	23.297943586405	69.2151429351292	50.5609985270644	10996600	0	17	4	31.3	30.2	35.4929588210415	901	1486	3667916	33.355	0.441221948843703	197	17.9146281577942	10	2	163610	8	93	565	65	39	11	16	20	144	62.4	84	7328684	66.645	1.29026463860346
"Turkey"	"TUR"	28.416	49.9997698612825	11.0824158749648	38.9173539863177	9	16.4	990	1235	7	14.84	69.93	7	8	51	8866361	12528865	16.5207770558495	1.59876410730307	1.2765e+10	798429233036.326	2.91414289451455	10515.007820334	1.66432160341465	96	94	94.5	84.6	98.2	100	100	100	18	51.04	26.2999992370605	52.5	39.5999984741211	32.2000007629395	29.2999992370605	75.6999969482422	70.8000030517578	53.5	49.4000015258789	30.5499918966054	27778482	769630	0.0357960238029315	2800	17	157642154102	1.57617e+11	2.62895557649238	60.6537161365843	242182753665	2.42177e+11	6.19795434578841	62.5802222068983	71888416	94.7933027959168	12.3	7.5	14.3	220	7.38828835350513	98.6608474201889	1.22186550135945	25.9449422156719	66.666769430823	50.8419660814304	75932348	0	19	7	14.4	63.6	41.3841779295418	1587374	63975	20584500	27.109	-0.681772754584271	4354	57.3405157970355	8	3	783560	11	104	420	70	7	7.5	13	14	226	40.3	93	55347848	72.891	1.93919881533637
"Uganda"	"UGA"	114.8464	103.35307590399	5.08099979628616	98.2720761077041	3	64.4	2800	3375	0	5.19	51.8	7	10	135	113400	324442	0.835230120904247	4.24675832730504	1146560082.50963	26998477288.8461	4.81527310764562	714.567345401347	1.45971704757193	78	82	19	17.3	28.5	78.9	75.8	95.5	161	17.71	58.5999984741211	59.2999992370605	59	76.5	75.6999969482422	79.5	79.1999969482422	78	77.4000015258789	49.3209092377559	15111603	200520	2.2400595236332	45	356	2269914867.41052	1933264850	3.59625379643819	44.4169558326177	5.869e+09	4736293608	0.088874803888006	44.6789021892477	20365941	52.4292396291441	39.1	19.2	56.9	5800	2.49860975728986	188.424950129663	3.25376537015281	48.3258370550056	49.1755531877046	50.0266429551027	37782971	4.9	18	10	35	0	95.5808079105265	385513	7190	31826108	84.234	2.86394897955162	61	1.61448394304408	15	6	241550	31	159	490	132	42	35	28	31	209	36.5	72	5956863	15.766	5.36260721756721
"Ukraine"	"UKR"	24.885	42.6041256357597	21.7865086133861	20.8176170223735	4	1.2	1880	2455	7	2.58	62.31	8	9	87	3573486	10461083	24.6403429995212	0.642615367823898	8.47e+08	131805126738.287	-6.80000816307329	3082.46144707019	-0.849857490462654	76	79	95.9	92.6	97.4	96.3	97.5	95.8	94	43.4	36.0999984741211	46.5	41.4000015258789	62.7999992370605	53.5	73.5	67.099998474121	67.9000015258789	59.5999984741211	49.0118010453245	23089480	579320	0.0374664562965204	2700	24	5.4199e+10	53911031359	0.311463321637916	55.1612575244037	5.433e+10	54381743909	0.0756864878567975	70.2999149677379	61170229	144.082158980983	8.1	5.7	9.5	120	15.2776144843696	78.3037008906994	-0.278913804543261	14.5981877405603	70.1241977750701	53.7111485169367	45362900	48	10	7	11.7	0	79.7317454792994	3219	237636	13843850	30.518	-0.958161794013169	2063	45.4776921228581	6	8	603550	5	67	378	263	27	21	29	28	350	52.7	75	31519050	69.482	0.0208911365036623
"United Arab Emirates"	"ARE"	29.2538	17.4716571317754	1.22089272439316	16.2507644073823	10	6.3	665	625	7	19.02	74.33	3	5	32	1087035	2103036	22.2646592750251	2.51990648492215	10065799904.1076	399451327433.628	4.57028972121714	43962.713693201	4.03903335987144	94	94	97.5	95.2	98	99.6	100	99.6	1.6	90.4	33.7000007629395	63.4000015258789	53.2999992370605	46.7000007629395	46.4000015258789	93.3000030517578	92.9000015258789	80.8000030517578	80.5	13.1167639720923	6302492	83600	0.0127094368304477	7900	6	3.59e+11	2.58875e+11	13.81354354507	41.4461467115577	2.62e+11	2.68515e+11	1.08441952328622	54.3775941143452	16819024	178.061544689901	6.1	3.6	7.1	6	1.03930833547671	108.685873205742	0.509332470845006	13.8337747199333	85.12691694459	26.3237443318884	9086139	28.3	9	2	17.5	6.8	49.946179508892	417	90	1338752	14.734	-1.4064566417632	2675	294.404476973113	6	2	83600	4	43.5	524	35	2	8	7	7	12	14.8	42	7747387	85.266	0.844132983956454
"United Kingdom"	"GBR"	15.3342	54.3232285179057	27.0043698266375	27.3188586912682	10	0.3	1005	1050	8	3.9	82.18	4	4	6	23729800	33238083	52.3523137796874	1.5208511334003	45456617379.2267	2988893283565.2	2.94025323447028	46331.9774103502	2.29622695589656	95	93	99.2	99.6	99.1	100	100	100	12	91.61	56.5	61.2999992370605	59	70.5	55.7999992370605	82.1999969482422	68.599998474121	76.4000015258789	62.0999984741211	45.9610949707982	32969208	241930	0.0174444551171539	5700	9	506794718650	4.61906e+11	3.41471888219681	83.5589730378042	682923130300	6.52956e+11	2.8877431863709	75.7808295045914	78460684	123.581084629246	3.7	2.5	4.4	75	17.4985778317594	266.648931509114	0.627596411582549	17.7023633952144	64.7990587730262	50.7387502590494	64510376	100	9	6	22.6	0	81.3411085688445	117161	141	11389307	17.655	-0.795253804512084	83298	1291.2341419309	6	7	243610	8	105	437	79	21.5	6	8	6	110	33.5	84	53121069	82.345	0.935313098580554
"United States"	"USA"	24.1102	50.2563886980442	21.6214596189038	28.6349290791405	7.4	1.2	1224	1289	8	9.39	82.15	3	5	7	97981000	129417800	40.1192243834444	0.75681152764223	1.31829e+11	1.7419e+13	2.38819999999969	54629.4951678912	1.63053284771628	94	91	100	100	100	99.2	98.2	99.4	3.1	87.36	49.5999984741211	52.2999992370605	51	66.1999969482422	56.2999992370605	77.4000015258789	68.8000030517578	71.8000030517578	62.4000015258789	45.8392761952189	161048950	9147420	0.0263129283690434	3800	14	1623196839482	1.62342e+12	0.355879663734585	60.7496152953641	2409384608934	2.34519e+12	0.0228354061717814	52.9986115874194	317443800	98.4068577995705	5.7	3.7	6.7	560	14.3897106161988	34.8575943818038	0.742746143848123	19.0573787208619	66.5529106629393	50.4482711295613	318857056	100	15.8	4.4	19.3	0	81.8313906101231	267222	4986	59157550	18.553	-0.169374994082028	493656	1548.20472280845	6	11	9831510	10.6	80.6	420	89.6	15.2	5.6	6	5.4	175	43.8	90	259699506	81.447	0.951688920701319
"Upper middle income"	"UMC"	30.9362200277154	41.787004512541	11.7306133552964	29.4557270564458	5.36734693877551	15.5979591836735	1460.94081632653	1681.08979591837	4.6530612244898	8.97217684407143	61.8181632653061	6.22448979591837	7.26530612244898	87.5918367346939	293288839	421244922	17.6459614427948	2.80778967820774	525894319186.825	18887373566891.7	4.55131879644584	8000.31806762068	3.72572044965509	93.8251561255264	94.7307226439049	79.3005457209899	66.3185299536836	87.2851733902289	94.4548900614969	89.7500222475344	97.3297480455914	84	47.7213465385068	44.9685126739696	56.8947894665569	51.1408617419818	62.1856593349772	56.8431047606513	82.6158602703524	77.3770164147381	72.5201917402991	67.1462712508719	42.0885839649706	1254320756	40946699	0.106013608104391	940	56	4524890643683	4422523112676.18	1.49460706979822	69.1837784916365	4219204898718.92	4278021496285.24	4.96815239727579	65.2102647692223	2420536688	101.398698630831	15.7	9.3	19.8	20000	8.30860327969246	57.6551140544931	0.795943709247581	20.8630139015365	70.828378678948	49.2957587180928	2360827833	29.0428571428571	14.8479166666667	6.24255319148936	23.3058532272325	18.1469387755102	75.141390487062	8105006	990957	901197461	38.1729428685988	-1.59009291089832	55007	23.3003823756804	7.13469387755102	4.89795918367347	41620894	22.6448979591837	150.477083333333	617.812244897959	92.3204081632653	37.3808510638298	25.0775510204082	20.6	22.3918367346939	312.65306122449	39.4265306122449	79	1459630372	61.8273888954866	2.32776764257456
"Uruguay"	"URY"	56.5144	56.1194711275065	22.3764564081961	33.7430147193104	3	23.1	1125	1440	8	5.76	61.16	6	7	88	840261	1082903	31.6759265380288	4.88071140657375	2804995121.3402	57471030095.3708	3.49841478756581	16806.7732671439	3.14892199514955	95	96	96.3	92	96.5	99.6	92.7	100	30	61.46	46.7999992370605	64.4000015258789	55.7000007629395	67.599998474121	55.7999992370605	85.8000030517578	76.8000030517578	76.599998474121	65.8000030517578	44.5401697655023	1763727	175020	0.0311884875981128	3200	15	9167495000	10529215606	2.74453598183495	37.0231675119171	11484587000	15851425285	0.237442606018755	49.4377978986035	5497094	160.79514574864	9.1	5.3	10.6	7	14.3329055924874	19.5378585304537	0.338250791014438	21.6135850804617	64.053509327051	51.7461535492157	3419516	100	21	8	16.2	84.6	72.6562461194894	272	124	165778	4.848	-3.08853493459769	326	95.3351292990002	5	4	176220	31	251	725	48	66	6.5	15	14	312	41.8	83	3253738	95.152	0.516029467952552
"Vanuatu"	"VUT"	43.4342	69.1669825006208	6.95139642171021	62.2155860789106	5	46.2	1490	1440	3	23.71	60.02	6	7	96	4569	5727	2.21718073100762	1.62784138960543	13266163.5152466	814954306.971033	2.30434710165453	3147.96377889252	0.0447307625080384	64	53	57.9	55.4	65.1	93.3	91.4	98.7	63	18.8	50.5999984741211	61.5	56.2000007629395	62.2999992370605	61.5	80.599998474121	79.8000030517578	71.5	70.6999969482422	43.641328770438	115716	12190	0.292731042219864	340	81	6e+07	170248223.9	48.5001527133278	51.4998472866722	3.03e+08	620352408.4	2.98728137551163	52.7672617094767	156051	60.4144002539673	23.5	11.8	28.1	6	4.10919218334151	21.2373256767842	2.23347721161237	36.7776176882994	59.1131901283591	49.32768856974	258883	6.8	12	4	0	0	77.067666225666	0	1	192047	74.183	1.81753922859893	7	27.0392416651538	8	10	12190	31	55	430	122	58	35	21	24	120	8.5	69	66836	25.817	3.43835472913184
